# Dictionnaire de racines pures (fototeny) malgaches pour malagasy-stemmer
# Format: racine\tcatégorie (v=verbe, n=nom, adj=adjectif, adv=adverbe, prep=préposition, pron=pronom, conj=conjonction, num=numéral, misc=divers)
# Les entrées DOIVENT être triées par ordre alphabétique (requis par fst::MapBuilder).
# Sources: Dictionnaire canonique, Kaikki/Wiktionnaire, Rakibolana Malagasy de l'Académie.
mitanisa	n
mitantara	v
mitaratra	n
mitaroka	v
mitataovovonana	n
mitehaka	n
mitehinkiho	adj
mitepo	n
mitia	v
mitoantoana	v
mitody	v
mitoetra	n
mitohatra	v
mitono	n
mitotojanjina	v
mitovy	n
mitratraingo	adj
mitrerona	n
mitrifana	v
mitrona	n
mitsapodila	v
mitsararka	n
mitsidradra	v
mitsikala	n
mitsiraka	n
mitsirakaraka	v
mitsiriritra	v
mitsoka	v
mitsongohalokely	n
mitsorika	v
mitsoropaka	v
mivahiny	n
mivaivay	v
mivalahetraka	v
mivaona	n
mivarahontsana	n
mivavavava	n
miverivery	v
mivetro	v
mivezivezy	n
mivindaka	v
miviroka	v
mivoady	v
mivokovoko	v
mizaingizaingy	v
mizana	n
mizara	n
miziniziny	n
mndrana	n
moa	n
moana	adj
moany	n
moavetsynamiovatsy	adj
modimodia	n
mody	n
mofo	n
mofomamy	n
mohaka	adj
mohara	n
moimoy	n
moita	n
moja	n
moka	n
mokafohy	n
mokimoky	n
mokitra	n
mokoko	adj
mokonazy	n
mokondoha	n
mokondry	n
mokotra	n
moky	n
molahidy	n
molaly	n
mole	n
molemba	n
mololo	n
molotra	n
momba	adj
mona	adj
monamonany	adj
monany	n
mondaka	n
mondra	v
mondro	v
mondry	adj
monga	adj
mongo	n
mongy	n
monimony	n
monja	adj
monjitra	n
monjotra	v
monoko	n
monomonona	n
monta	adj
montaana	adj
montafara	n
montana	adj
montotra	adj
montsala	n
montsana	v
montsina	n
montsona	v
montsy	misc
monty	n
mony	n
mora	adj
morana	adj
moratra	n
morika	n
moroa	n
moroma	n
morona	n
mosalahy	v
mosara	n
mosary	n
mosavy	n
mose	n
moske	n
mosy	misc
motaka	adj
motera	n
motika	v
motikaty	n
moto	n
motomaso	n
motraka	adj
motramotraka	adj
motsala	n
motsika	adj
moty	adj
mozevo	n
mozika	n
mozy	adj
mpody	v
mponina	n
mtsmibetroha	n
na	conj
naaza	n
nahimpo	n
nahoana	misc
nahona	adj
nahonahona	v
nala	n
nalaintahaka	n
namana	n
namba	v
nangy	n
nano	n
nany	n
nao	n
naonaona	n
naotra	n
nara	n
nasinalisma	n
natalmtihnatoy	v
nataonolona	adj
natiaminnysolfa	misc
nato	n
natoninaindraindray	n
nay	n
ndaifara	n
ndao	v
ndrafanga	n
ndre	misc
ndrefa	v
ndriamihzono	n
ndrofilahy	n
ndry	n
ne	n
nefa	v
nemonemona	n
nendo	n
nendra	n
nendranomby	n
nenibe	n
nenifara	n
nenina	n
nenitoa	n
nenitra	n
neno	misc
nenona	n
nenonenona	v
nentsonentsona	n
neny	n
ngadona	v
ngaha	v
ngahy	n
ngaly	adj
ngamba	v
nganja	v
ngara	adj
ngarangidina	n
ngavoka	adj
ngazana	adj
ngedona	v
ngelingely	adj
ngenja	v
ngenongenona	v
ngeroka	n
ngerona	v
ngerongerona	n
ngetroka	adj
ngeza	n
ngidy	n
ngila	adj
ngilo	v
nginamba	v
ngirina	adj
ngita	adj
ngitrika	adj
ngizina	n
ngodona	v
ngodongodona	n
ngolingoly	adj
ngoly	adj
ngonona	n
ngonongonona	misc
ngorinianginy	n
ngorodana	n
ngorodona	v
ngorongosy	n
ngoso	n
ngotsoka	adj
ngozo	n
nia	v
nify	n
nino	misc
nio	n
njainjay	adj
njay	n
njia	n
njola	v
nlapa	misc
nlapabe	n
nnly	n
no	n
noana	n
nofo	n
nofontany	n
nofy	n
nofyratsy	n
noho	v
nokajiana	misc
nondaka	adj
nongo	adj
nongonongona	n
nongotapaka	n
nonoka	n
nonombiby	n
nony	v
norafetany	n
noro	adj
norvezianina	n
norvezy	n
nosy	n
novambra	n
ntaolo	n
ntsaka	n
ntsika	n
ny	n
nyvalynyvokatrynynatao	n
oa	n
oaka	n
oankona	n
oatay	n
obona	n
obonobona	v
obonobono	n
odiambavafo	n
odiandro	n
odilolo	n
odina	n
odovy	n
odray	n
ody	n
ofaka	n
ofana	n
ofisiely	adj
ofo	n
ofony	n
ofy	n
ohabolana	n
ohaka	n
ohatra	n
ohatravolana	n
ohatrinona	v
ohatro	adj
ohona	n
ohy	n
oinavina	n
oingitra	n
oisiky	n
oitra	n
oizauiza	adj
okaka	n
okitra	n
oko	v
oktobra	n
ola	n
olaka	n
olakolaka	n
olana	n
olatra	misc
olika	n
olimpanjehy	n
olitra	n
oliva	misc
oloana	n
olomay	v
olombaventy	n
olombelona	n
olona	n
olonaandefasanazavatra	n
olonamay	n
olonavoahidyantranomaizina	n
olonay	n
olonkova	n
olonolona	n
olorana	n
olotra	n
oly	adj
omaly	n
omana	v
omandrinomby	n
omba	v
ombalahy	n
ombanny	misc
ombay	misc
ombiasa	n
ombika	v
ombona	n
ombotra	adj
ombotrombotra	misc
omby	n
ome	v
ompa	v
ompaka	n
ompana	v
ompikely	n
ompoadambo	n
ompy	n
ona	n
ondana	n
ondevo	n
ondrana	n
ondrano	n
ondrfka	n
ondrika	n
ondrikondrika	n
ondrindrano	n
ondrinondrina	adj
ondrokondroka	n
ondry	n
onga	misc
ongaka	n
ongana	v
ongoaka	n
ongonongona	n
ongonongony	n
ongotra	n
onina	n
onitra	n
oniversite	n
onja	n
onjahana	v
onjaka	n
onjana	v
onjika	n
onjina	n
onjinonjina	misc
onjoana	v
onjona	n
onkina	n
onnla	n
onona	v
onony	n
onotra	n
ontailanina	adj
ontana	n
ontany	n
ontsana	n
ony	n
onze	n
ookaiky	v
orambato	n
orampanala	n
orana	n
oranorana	n
ordinatera	n
organa	n
orika	misc
orile	n
orimbato	n
orina	n
orinasa	n
oritra	n
oritro	n
orkide	n
orne	n
oro	v
orobona	n
oroka	n
orona	n
orotra	n
orovy	n
ory	adj
osa	adj
osanosana	n
osanosanina	n
osaosana	n
oseana	n
osina	n
osy	n
ota	n
otazana	n
otina	n
otinotina	v
otra	n
otrfka	n
otrika	n
otrikafo	n
otrikaretina	n
otrona	v
oty	n
oua	v
ouaka	adj
ouoka	v
outra	adj
ova	v
ovaka	n
oviala	n
oviana	v
ovoka	misc
ovotra	n
ovy	n
oza	v
ozana	n
ozandovia	n
ozatra	n
ozinina	n
ozo	n
ozona	n
pafina	n
paika	n
paikompaikona	n
painga	adj
paingo	n
paingoampaingo	misc
paingotra	n
paiso	n
paisombazaha	n
paka	n
pampana	n
pampina	n
panahy	n
panama	n
panda	n
panga	n
pantsona	n
paoka	v
paoma	n
paompy	n
paositra	n
paosy	n
papangay	n
papango	n
papangofotsy	n
papangohazo	n
papay	n
papelika	n
papelimosy	n
paradisa	n
parafarafara	v
paraky	n
parapaingo	n
parapandy	n
pararatra	n
pararetra	n
parasaka	n
parasetamoly	n
parasily	n
parasy	n
parata	n
pariaka	n
pariamaso	n
pariritana	adj
pariritra	n
paritaka	n
paritra	n
paroratra	n
pasaingy	n
pasaka	n
pasasaka	n
pasipaoro	n
pasitry	n
pasoka	n
pasy	v
pataloa	v
pataloha	n
patraka	n
patrakala	n
patrana	n
patrapatraka	v
patre	n
patripatry	adj
patro	n
patry	n
patsa	adj
patsanorana	n
patsitsitra	n
paza	adj
pejy	n
pekina	n
pelaka	adj
pelakatapelaka	adj
pelapelaka	v
pelapelatra	n
pelatra	n
pelika	n
pelipeiika	v
pelipelika	v
pempo	adj
pendimpendina	adj
pendina	n
pendo	adj
pendrampendrana	v
pendrana	v
penimpenina	n
penina	n
penjina	n
penjy	n
pensily	n
penso	n
pentimpentina	v
pentina	n
pentsompentsona	n
pentsona	n
peperana	n
pepetra	n
pepipepy	n
pepo	v
peratra	n
peretika	n
pesimisma	n
pesipesenina	n
petadrindrina	n
petaka	v
petra	n
petrabola	n
petradango	n
petraka	v
petrako	n
petrika	n
petsa	adj
petsaka	n
pia	n
piaka	adj
piano	n
piao	n
pihana	n
pika	n
pila	n
pilaka	adj
pilampilana	adj
pilapilaka	v
piliavava	n
pilina	n
pilo	n
pily	n
pimaso	n
pindakoaka	n
pindy	n
pingo	n
pinjysakalava	misc
pintsana	adj
piny	n
pioka	n
pipika	n
piretaka	n
piriatra	v
piripiso	adj
piripity	n
piriritra	n
piritihana	v
piritika	n
piritsika	n
piro	n
piso	n
pitika	n
pitikilangy	n
pitra	misc
pitrika	v
pitripitrika	n
pitsiny	n
pitsoka	n
ploraly	n
pnemonia	n
poa	n
poaka	misc
poaketra	n
poapoaka	n
poara	n
poatoizay	v
poika	misc
poitra	n
poizina	n
poka	n
pokatany	n
poketra	n
poketrambola	n
polaka	adj
poleta	n
poletaka	v
poliny	n
polisy	n
politika	n
pololotra	n
poloney	n
poly	misc
pondipondy	v
pondy	n
pongatra	n
popoka	v
poraka	n
poraretra	n
porasaka	n
poretaika	n
poretaka	adj
poretika	adj
poretra	adj
poretsika	adj
poriatra	n
poripory	n
poritika	adj
poritra	adj
poritsaka	n
porizenitra	n
poroatra	n
porofo	n
pororoatra	n
pororotra	n
porotaka	n
porotsaka	n
pory	n
posaka	n
posy	n
potaaka	n
potika	adj
potikana	n
potitika	adj
potraka	n
potretra	adj
potsaka	n
potsiatra	n
potsika	adj
potsitra	adj
pottiatra	n
pozipozy	adj
praiminisitra	n
praofesora	n
prezida	n
printsy	n
profesora	n
proma	adj
protesta	n
py	v
ra	n
raba	n
rabaka	n
rabantsahona	n
rabatra	n
raboka	n
rada	n
radina	v
radio	n
radisa	n
rado	v
radona	adj
rafana	n
rafandrafana	adj
rafara	n
rafaralahy	n
rafia	n
rafiky	n
rafilahy	n
rafitra	n
rafodrafoka	adj
rafoka	n
rafona	n
rafotsy	n
rafozambavy	n
rafozana	n
rafy	n
ragehezina	n
raha	conj
rahaampaitra	n
rahaefa	v
rahaka	n
rahalahy	n
rahalohy	adj
rahampitso	misc
rahana	n
raharaha	n
rahatahiny	n
rahatany	n
rahateo	v
rahatrizay	v
rahauauy	adj
rahauavy	n
rahavao	n
rahavavy	n
rahefa	n
rahefaavy	n
rahona	n
rahoviana	n
raibe	n
raiboboka	n
raiheka	n
raiiravy	misc
raika	n
raikely	n
raiketa	n
raikidela	v
raikipohy	n
raikiraiky	n
raikitelo	n
raikitra	adj
raikona	n
raiky	v
railovy	n
rainazy	adj
raindahiny	adj
raingiraingy	n
raingitra	n
raingy	n
rainiolona	n
rainkona	n
raioritra	n
rairaindrihana	n
rairay	n
raivo	n
rajako	n
raka	n
rakandrakana	n
rakibolana	n
rakitra	n
rakitravolana	n
rakonantitra	n
rakotra	n
raloba	n
ramahavalia	n
ramaka	n
ramamonjy	n
ramanakofa	n
ramanamango	n
ramandraotra	n
ramanenjana	n
ramanga	n
ramangorona	n
ramanjavona	n
ramanjeona	n
ramanjerika	n
ramatoa	n
ramatra	n
rambatra	n
rambavy	n
rambezina	n
rambiazina	n
rambilazo	n
rambo	n
rambona	n
rambondamba	n
rambondanitra	n
rambotsy	n
ramby	n
rameva	n
ramianoka	n
ramiary	n
ramiavona	n
ramifaritra	n
ramijaingy	n
ramilaheloka	n
ramilamina	n
ramimendo	n
ramirebaka	n
ramiretaka	n
ramirondra	n
ramitambina	n
ramofaritra	n
ramondramona	n
rampa	v
rampy	n
ramy	n
rana	n
ranabavy	n
ranadahy	n
ranakandriana	n
ranaotra	n
randramadinika	n
randrana	v
randranampanga	n
randrantsintongatonga	n
randravonkalana	n
randriana	n
randrianirina	n
randriatra	n
ranemba	n
ranendo	n
ranga	adj
rangahy	n
rangasofina	n
rangitra	n
rango	adj
rangolahy	n
rangopohy	n
rangotra	n
rangy	n
ranina	misc
ranirany	n
ranitra	n
ranjalia	n
ranjana	n
ranjo	adj
rano	n
ranoafo	n
ranoanorona	n
ranofanalakenda	n
ranofotsiny	n
ranofotsy	n
ranohandrina	n
ranoka	misc
ranolalina	n
ranololana	n
ranomafana	n
ranomahery	n
ranomainty	n
ranomalahelo	n
ranomamy	n
ranomandry	n
ranomanitra	n
ranomanja	n
ranomaria	n
ranomasimbe	n
ranomasina	n
ranomaso	n
ranomasonjatovo	n
ranombary	n
ranombarytsymasaka	n
ranombatsiny	n
ranombavaka	n
ranomody	n
ranona	n
ranonafero	n
ranonando	n
ranondoha	n
ranonerika	n
ranonivy	n
ranonorana	n
ranontrambo	n
ranoray	n
ranoresy	n
ranotrambo	n
ranotsilany	n
ranovelona	n
ranovoahasina	n
ranovola	n
rantiranty	n
ranto	n
rantsambity	n
rantsana	n
rantsankazo	n
rantsantongotra	n
ranty	v
rao	n
raoka	n
raokadia	n
raokandro	n
raona	n
raondraona	n
raondriana	n
raotra	n
rapaka	n
rapatsa	n
rapeto	n
rarahana	v
raraka	n
rarangy	n
raratra	n
rariny	n
rarnatra	n
rary	n
rasa	v
rasana	n
rasao	misc
rasavolana	misc
ratra	v
ratsy	adj
ratsyfanahy	n
ratsytaiza	v
raty	n
rauiravy	n
rauitra	n
rauoka	v
rava	adj
ravaka	n
ravako	v
ravimanta	n
ravimbelo	n
ravimboafotsy	n
ravimbody	n
ravina	n
ravinala	n
ravindravina	n
ravintoto	n
ravintsara	n
ravirauy	n
raviravy	n
ravitra	n
ravo	adj
ravoka	n
ravona	n
ravonana	n
ray	misc
raya	v
rayamandreny	n
rayaminnybatisa	n
rayoka	n
razana	n
razandry	n
razodrazoka	n
razoka	n
razoky	n
re	v
rebaka	n
rebika	n
rebireby	n
reboka	adj
reby	v
redaka	n
rediredy	n
redona	n
refa	v
refaka	n
refako	v
refo	n
refona	adj
refotra	n
refy	n
rehaka	n
rehana	adj
rehefa	v
rehetra	v
rehitra	n
rehoka	n
rejistra	n
rekany	n
rembana	adj
rembona	n
remby	n
rendra	n
rendrehana	adj
rendremana	adj
rendrika	adj
rendrindrendrina	misc
rendrirendry	n
rendry	n
renibe	n
renifango	n
renifeo	n
renihatina	n
renikely	n
renimanditra	n
renina	n
reninjanaka	n
reninjaza	n
reniny	n
renirano	n
renireny	n
renisoratra	n
renivintana	n
renivitsika	n
renivohiny	n
renivola	n
renivorona	n
renjvohitra	n
renoka	adj
rentina	n
rentra	n
renty	n
reny	n
reona	n
reondreona	n
reotra	n
repaka	n
repaky	misc
repirepy	n
repoblika	n
repoka	n
reraka	adj
rererera	n
rerika	n
resaka	n
resakatsyazoazoloatra	n
resareso	n
resy	adj
retadretaka	v
retaka	n
retidretika	v
retika	n
retsidretsika	n
retsika	n
retsy	n
revaka	n
revengo	n
revo	v
revolisina	n
reza	n
rezatra	n
reziona	n
rezoka	n
ria	n
riadriaka	n
riadriatra	n
riaika	adj
riaka	n
riana	n
rianaratra	n
riandriana	n
riatra	v
riatratriatra	v
riba	n
ribika	n
ribikondry	n
ridana	v
ridiridy	n
ridra	n
ridralava	adj
rifatra	n
rihana	n
rihitra	n
rija	n
rijo	misc
rika	v
rikiriky	n
riko	v
rimba	v
rimbana	n
rimo	n
rimodrimotra	n
rindra	v
rindrankira	n
rindrina	v
ringa	n
ringana	v
ringiringy	n
ringitra	adj
ringona	n
rintona	n
riona	n
riootra	adj
riotra	n
ripaka	adj
rirana	adj
ririnina	n
riritra	n
riry	n
risiha	v
risika	n
ritaka	n
ritika	n
ritirity	n
ritra	adj
ritsiritsy	n
ritsoka	n
rivana	v
rivirivy	n
rivo	n
rivodahy	n
rivotra	n
rizalahy	misc
rizana	n
rizareo	misc
rizatra	n
rizatro	n
rizavavy	n
rizotra	n
ro	n
roa	num
roaambinifolo	num
roahana	n
roaka	n
roambinifolo	n
roanahana	n
roandroana	adj
roapolo	num
roatra	n
roatry	n
roazodafy	n
roba	v
robaka	adj
robiroby	n
robo	n
roboka	adj
robona	n
rodaka	adj
rodana	n
rodo	n
rodona	v
rodrano	n
rofatra	n
rofia	n
rofo	n
rofotra	n
rofy	n
rohana	adj
roharaha	n
rohona	n
rohontany	n
rohotra	n
rohy	n
roibe	n
roibelahy	n
roibevavy	n
roifantaka	n
roikiraiky	n
roimainty	n
roimemy	n
rojo	n
roka	n
roky	n
romba	n
rombaka	n
rombina	v
rombo	v
rombotra	adj
romemy	misc
romodromotra	n
romotra	adj
rompotra	n
rona	n
ronaka	adj
rondra	n
rondro	n
rondrona	n
rongatra	n
rongirongy	n
rongo	n
rongoana	n
rongonimbazaha	n
rongony	n
rongotana	n
rongotra	n
ronjana	adj
ronjina	n
ronono	n
rononomandry	n
rontona	n
rontsana	n
rontsina	n
rontsona	v
ropiropy	n
ropy	n
rora	v
roraka	adj
rorampiso	n
rorana	n
roria	n
rorika	n
rorirory	n
roritra	n
roritro	v
roroa	adj
roroha	n
roroka	n
rorona	n
rorotra	n
rory	n
rosa	n
rosia	n
rosianina	n
roso	v
rosy	n
rota	adj
rotaka	n
rotana	n
rotika	v
rotorofo	n
rototra	adj
rotra	n
rotsaka	n
rotsirotsy	n
rotsy	n
roua	n
rouita	adj
rouitra	v
rova	n
rovirovy	n
rovitra	v
rovy	v
roy	n
rozaka	n
rozana	n
rozatra	n
rozirozy	n
ry	n
ryankizy	n
sa	conj
saba	n
sababa	adj
sabaka	v
sabakaka	n
sabatra	n
sabebaka	adj
sabilaka	adj
sabobaka	adj
saboboka	adj
sabodika	n
saboha	n
sabohaka	n
saboimaro	n
sabora	n
sabotraka	n
sabotrika	n
sabotsy	n
sada	adj
sadaika	adj
sadaikatra	adj
sadaka	adj
sadakely	n
sadia	n
sadiadiaka	n
sadika	v
sadoda	n
sady	conj
safaray	n
safary	n
safatsiroa	adj
safay	misc
safelika	n
safidy	n
safiotra	n
safira	n
safo	v
safoaka	n
safodrano	n
safofoka	n
safononoka	adj
safontina	n
safosiaka	n
safotaka	n
safotina	n
safotofoto	v
safotra	adj
safovava	n
safy	n
saha	n
sahabo	v
sahady	v
sahafa	n
sahala	adj
sahana	v
sahary	n
sahato	v
sahatra	n
sahaza	adj
sahiaka	adj
sahindra	n
sahirana	v
sahiratsy	n
sahoa	n
sahoahoa	n
sahobaka	n
sahoby	n
sahoko	misc
sahomborera	n
sahona	n
sahonaka	adj
sahondoroka	n
sahondra	n
sahondrahondra	n
sahondrandrambony	n
sahotaka	n
sahy	n
saiasala	v
saika	v
saikatra	n
saikatsaikatra	adj
saikinany	v
saiky	misc
saingisaingy	v
saingona	adj
saingy	v
sainty	n
saisay	misc
saka	n
sakaba	n
sakafo	v
sakaiza	n
sakaizo	v
sakaka	adj
sakakely	n
sakalahimpeo	n
sakalava	n
sakamalao	n
sakamandimby	n
sakamasay	n
sakambina	v
sakambositra	n
sakana	n
sakanina	adj
sakanomby	n
sakantsakana	v
sakarivo	n
sakatavilotra	n
sakave	n
sakay	n
sakefaka	n
sakelidalana	n
sakelidrafara	n
sakelidrano	n
sakelika	n
sakeliny	n
saketraka	n
sakiakia	adj
sakivy	n
sakoa	n
sakobona	v
sakobonkomana	n
sakoda	n
sakodiavatra	v
sakodina	n
sakody	n
sakofo	v
sakohaza	n
sakoitra	n
sakoko	adj
sakondry	n
sakonoka	n
sakoririka	n
saky	n
sala	v
salady	n
salahy	n
salaka	n
salama	adj
salamaloha	adj
salamanga	n
salanandrana	n
salandy	n
salanisa	n
salazana	n
salebolebo	n
salebona	n
salehotra	n
salelaka	adj
salema	n
salembo	n
salesaka	adj
saliadiaka	adj
saliaka	adj
salobona	v
salohy	n
salondo	n
salondona	n
salosina	n
salosonina	adj
salotra	n
salouana	v
salovana	n
saly	n
sama	n
samaka	n
samalama	n
sambalahivilana	n
sambana	n
sambany	v
sambatra	adj
sambiabetsileo	misc
sambo	n
samboady	n
samboara	n
samboarauoara	v
samboaravoara	v
sambobelona	n
sambomandry	n
samboritra	n
sambosy	n
sambotra	n
samia	pron
samihafa	adj
samisamy	n
samokimoky	misc
samonina	n
samonta	n
samontitra	n
samosy	n
samotady	misc
samotaka	n
sampaho	n
sampana	n
sampanteny	n
sampibe	n
sampilahy	n
sampina	n
sampivato	n
sampivony	n
sampona	v
sampotina	n
sampy	n
samy	pron
sana	v
sanaka	v
sanasona	adj
sanatria	v
sanatry	n
sanda	misc
sandaly	n
sandaotra	n
sandarosy	n
sandavany	n
sandoka	n
sandra	v
sandrahaka	n
sandrahidy	n
sandrana	n
sandratra	n
sandrify	n
sandry	n
sanehaka	n
sanga	adj
sangaingy	n
sanganehana	adj
sangarotra	n
sangasanganandevolahy	n
sangasanganankoholahy	n
sangazona	v
sangazotra	n
sangeloha	v
sangeloka	n
sangerina	n
sangisangy	n
sangoa	misc
sangodina	v
sangoeja	n
sangongo	n
sangotra	n
sangy	v
sanka	adj
sanna	adj
santatra	n
santo	n
sao	n
saobakaka	n
saoka	n
saoma	misc
saomaka	n
saona	n
saonjo	n
saonjondrano	n
saoorovoro	v
saosa	adj
saosety	n
saosisy	n
saotra	n
saozanina	adj
sapokony	n
sara	v
saradroa	n
saraka	v
sarakatiny	n
sarakaty	n
saramba	n
sarandra	n
sarandrana	v
saranga	n
sarangaranga	n
sarangotra	n
sarebaka	n
sarendry	n
sareraka	n
saresaka	adj
sariaka	adj
saribakoly	n
saribo	n
sarifilanelina	n
sarika	v
sariko	v
sarimbavy	n
sarimbo	n
sarimihetsika	n
sarimpapango	n
sarinady	n
sarindokotra	n
sarinolona	n
sariolona	n
sariraka	n
sarisarimbomanga	n
saritaka	n
sarivato	n
sarivazo	n
sarivy	v
saro	n
sarobabay	n
sarobidy	adj
sarona	v
saronankarona	n
sarongatra	n
sarono	n
saroro	v
sarorobe	n
sarotahotra	adj
sarotiny	n
sarotra	adj
sarotro	n
sarotsarotiny	n
sary	n
saryaminnyboky	n
saryvongana	n
sasa	v
sasaka	v
sasanangy	n
sasatra	v
saso	v
sasy	v
sata	n
satrahana	n
satrana	n
satranina	n
satria	n
satriatria	adj
satrikoa	misc
satrisatry	v
satroboninahitra	n
satroka	v
satrona	v
satrotroka	n
satry	n
sauenauena	v
sauika	v
sauorouoro	v
sava	n
savaivo	n
savarano	n
savazoro	n
savenauena	v
saverauera	v
saveravera	n
savia	n
savika	n
savilaka	n
savily	n
savoana	n
savoaravoara	n
savoka	n
savokara	n
savonimbary	n
savonna	v
savony	n
savooka	v
savoravora	n
savoretaka	n
savorinala	n
savoritaka	n
savorovoro	n
savouona	v
savovoka	n
savovona	n
saza	n
sazina	adj
sazoka	v
sazy	n
sebiseby	n
sedika	adj
sedisedy	n
sedra	n
sedy	adj
sefaka	n
sefo	n
sehaka	n
sehatra	n
seho	n
sehoka	n
sehotra	adj
sekoly	n
sekretera	n
sela	n
selaka	misc
selatra	n
selatselaka	v
selisely	n
selontselona	v
selotselotra	n
sembana	v
sembantrambona	n
sembantsembana	n
sembo	n
sempotra	v
senatera	n
sendaka	v
sendako	n
sendaotra	adj
sendika	n
sendoatra	v
senoka	adj
senotsenoka	v
sento	v
septambra	n
serana	v
serasera	n
seraserana	v
serfa	n
seriny	adj
seritse	n
serivieta	n
servieta	n
sery	n
sesehana	v
sesika	n
sesilany	adj
sesimiorika	n
sesitany	n
sesy	n
setra	v
setrohana	n
setroka	v
setry	n
seva	n
seza	n
sezabory	n
sia	n
siaka	v
siakamasiaka	v
siansa	n
siansy	n
siantifika	n
siantsiana	n
siantsrana	v
sida	n
sidikina	n
sidina	n
sidindahy	n
sidino	n
sidintsidina	n
sidiny	n
sidiona	n
sidiondiona	n
sifaka	n
sifotra	n
sihanaka	n
sikajy	n
sikidy	n
sikimbalobe	n
sikina	v
sikisiky	n
siklaonina	n
siky	n
silaka	v
silamo	adj
silantsilana	adj
silatra	n
silisily	v
sily	v
sima	v
simaka	v
simba	v
simenitra	n
simia	n
simony	n
sina	adj
sinda	n
sindaka	n
sinema	n
singa	n
singampeo	n
singana	v
singiolary	n
singory	n
singotra	v
sinibe	n
sinoa	n
sinta	v
sintaka	n
sintona	v
siny	n
sioka	n
siontsiona	n
sira	v
siramamy	n
sirana	n
siranandony	n
siritra	n
sisa	n
sisihana	v
sisika	n
sisina	v
sisindalana	n
sisiny	n
siso	n
sisy	n
sitika	n
sitilio	n
sitily	v
sitisity	n
sitraka	n
sitramboafery	misc
sitrana	n
sitrapo	n
sitrika	n
sitry	n
sivana	v
sivano	n
sivifolo	misc
sivily	n
sivy	num
sivyambinifolo	num
soa	adj
soahily	n
soaka	n
soamadodoka	adj
soamalondona	n
soamarandrana	n
soamaravo	adj
soamiditra	n
soampo	n
soanambo	n
soatoavina	misc
soaualy	misc
soavalivy	n
soavaly	n
sobaba	n
sobika	n
sobilabilaka	v
sobilaitra	n
sobilaka	adj
sobilatra	adj
sobilatro	n
sodifafana	n
sodika	n
sodina	n
sodisody	n
sododoka	adj
sodoka	v
sody	n
soeda	n
sofimbary	n
sofimbasy	n
sofina	n
sofintoho	n
sofintotozy	n
soga	n
soherina	n
sohihina	adj
sohihy	n
sohika	n
sohitika	adj
soia	misc
soielaka	v
soitra	n
soitraafo	n
soitrafo	n
soitsoitra	n
soka	n
sokajinteny	v
sokajy	n
sokaka	adj
sokatra	n
sokatrika	n
sokay	n
sokelika	n
sokera	v
soketa	v
soketraka	n
sokiky	v
sokina	n
sokinendra	n
sokisoky	v
sokitra	n
sokka	v
soko	n
sokola	n
sokona	n
soky	adj
sola	v
solabato	n
solafaka	v
solaitra	n
solaitrabe	n
solampy	adj
solanandrana	adj
solanga	v
solantsolana	n
solapotsy	n
solatra	n
solelaka	adj
solfia	v
solia	n
solifaka	adj
solifara	n
solifatra	adj
solika	n
solikatany	n
solila	n
solitany	n
solitika	adj
solo	n
solofo	n
solohoho	n
solohoto	n
solohotra	n
soloky	n
solomaso	n
solombavambahoaka	n
solombodiakoho	n
solompenakoho	n
solonga	n
solonify	n
solonkofehy	n
solontsolona	adj
solosaina	n
solotika	adj
solouaua	n
solovaika	n
solovolo	n
soly	n
somadodoka	adj
somafatra	adj
somaingisaingy	adj
somaka	n
somalantsiatra	adj
somambisamby	adj
somampira	adj
somangana	n
somangy	n
somaradimbana	adj
somarambato	adj
somaranafo	adj
somaranantsody	n
somararetra	adj
somariaka	adj
somarisary	adj
somaritaka	adj
somarodoka	n
somary	v
somatra	n
somatroka	adj
somatrotroka	adj
somavosavo	adj
somazoka	adj
somazotsazoka	adj
somba	n
sombalahivilana	n
sombily	n
sombina	n
somebiseby	n
someby	adj
somedika	adj
somerongerona	adj
sometroka	adj
somidika	adj
somina	n
sominda	v
somindrany	misc
somisika	adj
somitika	adj
somizo	n
somka	adj
somokotra	adj
somondrara	adj
somondry	adj
somonga	n
somony	n
somoratra	adj
somoratsoratra	v
somotaka	adj
somotra	n
somotraviavy	n
sompanga	n
sompatra	adj
sompirana	v
sompitra	n
sonaka	n
sonanaka	n
sonanina	n
sonda	n
sondenda	adj
sondretaka	n
sondriana	v
sondrodrahona	n
sondrona	n
sondrotra	n
sondrouaka	v
sondrovaka	v
sondry	n
sonenika	n
sonetaka	n
songa	v
songadina	n
songo	n
songomby	n
songona	n
songoro	misc
sonia	n
sonina	n
sonjo	v
sonka	n
sononoka	n
sooualy	n
sora	n
sorabe	n
sorapohy	n
soratononina	n
soratra	n
soratramasina	n
sorera	adj
soretra	adj
sorindrana	n
sorisory	n
soritra	n
sorltra	n
sorodany	n
sorohitra	n
soroka	n
soroma	n
sorona	v
sorony	n
sorotankazo	n
sory	n
sosa	v
sosaiety	n
sosialisma	n
sosoa	n
sosoka	n
sosona	misc
sosono	n
sosotra	adj
sosy	adj
sotisoty	n
sotitika	n
sotraka	v
sotrisotry	n
sotro	v
sotrobe	n
sotrokely	n
sotrorovitra	n
sotry	n
souahelidzedzy	n
souahetidzedzy	n
souoka	v
sovilaka	adj
sovka	n
sovoka	n
soy	n
spaoro	n
sy	v
